orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(05) H3K27ac	(06) H3K4me1	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
Faire	0.39406689243368537	-0.15282754846266067	-0.27388461242029627	-0.17837976103348496	-0.20530455819690963	0.9492942529963383	0.5569045640020911	0.5235087122839985	-0.146337577249862	0.1918674445984748	-0.5735060640195513	-0.4347980364409091	0.9067327873968286	0.7589028690005425	-0.2574523469555248	0.0773092136313866
ElonW2	0.3705877666671473	0.24638078300484914	-1.2729120400125498	-0.036981640709072686	-0.2507405969089519	0.3977360297993451	0.2680282949419055	0.3137566002017162	-1.3412674280605668	-0.474203520002632	-0.9098097219745857	-0.9823982080701312	1.0119191594792996	0.6344245430405854	-0.2529342503666359	-0.32108661656997195
EnhPr	0.9621457674793918	0.9885943980967491	1.4120040484670868	0.771322044460735	1.3485231055382727	1.0730104653381347	1.7257864015585949	0.7366190848773777	1.2745134626633248	1.123743479806289	1.4530615789359111	1.6070498670011761	0.5977528951107275	0.5409909741410472	1.0960987635660164	1.3269857919477888
Quies	0.20647561958538752	-0.9401708316471015	-1.062938213295098	-0.4412405811128537	-0.585387457004339	0.16144698960276638	0.11929709831391322	0.1660101935470133	-1.1386279125507617	-0.8469963350705083	-0.6255406719519953	-0.6756289672896301	0.1676809620055947	0.3609698393025579	-0.3029698088486508	-1.6139621517940492
ElonW1	0.41531017644525864	0.4049449292674858	-0.884011038213177	0.08075570321349261	-0.12657716259697233	0.6241995967306623	0.4116867213776527	0.4056637699918333	-0.8779476019267818	-0.10330669235966536	-0.797029456812743	-0.7998339165722758	1.1164838910820687	0.7275298739598839	-0.17181606607057723	0.27464993118386954
Low7	0.38554937763598945	-1.119762613861451	-1.4385520319418583	-0.49878921593632647	-1.0113806883963632	0.5166029758707877	0.28707014001407033	0.36845202376392144	-1.5202811709170003	-0.9983871222462453	-0.9749403398838845	-1.0368636679357828	0.2791074675550718	0.6434950989956152	-0.5713538859065961	-1.5904277614551714
Tss	2.9983968347306678	0.4630811929279401	5.582162356352309	1.1353839766349976	1.5468013923861963	1.446862551902379	0.7859407795935088	0.45587083789908933	5.278363358706335	1.472242504885227	4.760481432889105	3.330590958737095	0.2212563597029132	0.237007103731636	1.4194805896068414	1.101544052515738
PromP	2.4775150052642085	0.9612381413953921	3.224720220245022	1.2613418840378907	2.085621033549898	0.4884529638270082	1.5201049982024466	2.6173307894339897	3.4366043277617053	1.7433900947579855	3.348129517974656	3.0657915272181966	0.28790228008222285	0.41598014021467744	1.2838550494171301	1.4695829654122938
EnhWf1	0.5322177360467364	0.03852945611208198	0.38446915786611086	0.13963950240970885	0.35690118937644166	0.8786715622691349	1.322180846361754	0.7999001837884703	0.4836637188074417	0.4346475306133721	0.22543260229073186	0.587730573927736	0.5445029419058165	0.6459596306068403	0.193451613124941	0.4706165860502845
PromF	1.3454949966491854	-0.10492789178544273	0.36085597650869417	0.4153848090725269	0.3466105037070223	1.1383112665972428	1.7098059516396602	0.5918527884019038	0.5591998102445388	0.46631217192568514	1.0213468347312409	1.653687556021799	0.7001777602352021	0.6021667530586547	0.287535122166248	0.2883014209670361
Low6	0.296944002550975	-0.6648671865507098	-0.2995097456928805	-0.39150669505992064	-0.23554409019596545	0.4697758381508997	0.30506791021104	0.36920778217709416	-0.34294732401599537	-0.22649871873340255	-0.40266020873569586	-0.30283978304659803	0.3243921379575048	0.605517050524544	-0.19354502223623338	-0.8751610121595284
Elon	0.40526579610332547	2.217651160597812	0.08132191477125701	1.141303600107543	1.5898858357925314	0.862640220594068	0.532431619648902	0.4205436268320391	0.1542966208399201	1.4467156145736864	-0.21070585525499028	-0.1396777524420063	1.7822993930629358	0.7104095779462333	1.091338131774132	2.5693621792389156
Low1	0.3649418552889397	-1.0796335341796388	-1.5828466720690255	-0.5257116328154904	-0.9820511151602602	0.3210299314839431	0.24492684450842825	0.3123361086178001	-1.7599125649947516	-1.1508795450437506	-1.0112358481908055	-1.1012002406853443	0.34285482831399133	0.6007225836141201	-0.5442032753852231	-1.7937727637372631
Low4	0.3884965417111742	-0.7146773432930399	-0.1730824355417376	0.21021853936198642	-0.01563071863087736	0.5372622111198092	0.49968946348035387	1.4880898393903361	-0.1108304223824766	0.2076550561780753	-0.22264559235303508	0.1054559981705707	0.46381105569492653	0.7146809262286998	0.10556890303074337	-0.659749664792914
EnhWf2	0.5550830772870259	-0.5079050762264413	-0.14789728034243782	-0.3083375067295492	-0.2910290436684307	0.9998393668455975	1.2742439104932182	0.6078006896200867	0.06418926482793176	0.17458799318557217	-0.4525773689842995	-0.06232516526004202	0.7931501587029969	0.729774052434471	-0.26993843497867454	-0.03671540795118997
