concatenation_key	orig_label	(07) 5' flanking (1000-10000 bp)	(13) terminal exon	(09) initial exon	(04) H3K4me3	(02) H3K27me3	(08) 5' flanking (1-1000 bp)	(03) H3K36me3	(01) H3K9me3	(11) internal exons	(12) internal introns	(14) terminal intron	(16) 3' flanking (1000-10000 bp)	(10) initial intron	(15) 3' flanking (1-1000 bp)	(05) H3K27ac	(06) H3K4me1
segway_nar_GM12878	Repr3	-0.24279421988220476	0.1267997747628242	0.05355301899083711	0.652388190422	0.993791812417	-0.05183228678714547	0.43932672574	0.482366599839	-0.20820582476555077	-0.5495508434790434	-0.2556854078110544	-0.2455609609698407	-0.23521817442419457	-0.17788321501174106	0.192496582702	0.361029913283
segway_nar_GM12878	Repr1	0.22786263475011362	0.48965117305133243	0.49379540787994713	0.586559737713	1.31452325825	0.3634020933435623	0.567084488398	0.452380872442	0.6139126036811974	0.32602878035407123	0.5301702570532715	0.22134215023544648	0.6437207985833081	0.04004200150478132	0.196424728052	0.451692337398
segway_nar_GM12878	TssF	3.293763012318749	1.47767771010698	2.923934984428196	2.32223151616	0.432876940643	2.2280579899197077	0.661740069514	0.61958159328	1.6893049587065394	1.0774033477678142	1.674668417568925	1.2438250506317485	3.7908793272776777	1.2455878555139472	2.74392799723	1.34118946888
segway_nar_GM12878	Tss	5.006186896090942	1.8511436007630795	5.624452383813401	2.08636328708	0.253130841433	5.729412668390738	0.439352970361	0.439197578648	0.9913234948361921	-0.21054302900486854	1.4690329292602644	1.670417912075434	3.764521626457311	1.5599545889695003	3.05958882746	0.691872197431
segway_nar_GM12878	Ctcf	0.4433580090222277	0.6395279994960458	0.5281586114664928	0.581623978333	0.627515821605	0.5362940865374636	0.492229672271	0.497917535653	0.691344326663768	0.43107300824228345	0.42294954638094223	0.3670893477863253	0.12881246944191405	0.5444978540881502	0.25621788949	0.595392647876
segway_nar_GM12878	EnhF	0.9826162583708727	0.2929442161899635	0.6860839003475454	1.02109906568	0.437688878934	0.8490524239706648	0.566604745363	0.660587235612	-0.06593326788996012	-0.15794873769394535	0.3246630106905199	0.2962285471216362	0.9284803791095291	0.2850509012503346	1.64451996424	2.00487570511
segway_nar_GM12878	ElonW	-0.5857487572478454	0.3508862653045609	-0.66104848286128	0.610883677959	0.257579691719	-0.6694273703135661	0.761114464819	0.540877684332	1.063198076953408	1.270548576409108	0.5426660555537317	0.2877176074421499	-0.869324962405798	0.509184085951215	0.291176318381	0.327030572406
segway_nar_GM12878	Elon1	-0.29359733089313345	1.1589271024491075	-0.0582004699604412	0.612514228144	0.288851865464	-0.062144562503435426	1.45509900569	0.450882438148	2.1293463240946373	2.080880314486821	1.474507458752221	0.8894640523921368	-0.3879651097676327	0.8358624851182459	0.404677031662	0.457804864063
segway_nar_GM12878	EnhWf	0.05723283562299833	0.015702413887638503	-0.1136845542901584	0.806340208374	0.367133186952	-0.19068701588585887	0.491056371716	0.659162742941	-0.20186875247916236	-0.16435797135575705	0.022388727210462346	0.09984037490060985	0.9069469914596602	0.18145287959779108	0.924194665072	1.47190175879
segway_nar_GM12878	Elon2	-0.4362970549770816	0.7797639748864177	-0.14742071269965665	0.661361941572	0.301540709941	-0.2591252352856755	1.19078864564	0.547282065189	1.557973185793172	1.4710255894628264	0.9087294214655018	0.578206185474344	0.002717816530100352	0.5811186515711964	0.491592705771	0.636633402413
segway_nar_GM12878	Quies	-0.9279491699476924	-1.1554992873999743	-1.5032337104270652	0.460896459853	0.265231083601	-1.4113499498882545	0.116586433303	0.431018989958	-2.005802094387492	-1.28748918274683	-0.9862423381220833	-0.5447107867457414	-1.0947134744706435	-0.6490910351726936	0.125835411526	0.227759690907
segway_nar_GM12878	Gen5'	0.3199920891019013	1.3876446273299734	0.5273429965295167	0.829610496889	0.317453720886	0.45537844734519384	1.42677154684	0.570954800954	1.8437081437000953	1.6635305748247737	1.576581770630188	1.2798486221286882	1.1283252309941574	1.0903548862109207	1.10793418809	1.51237916313
segway_nar_GM12878	Low6	0.11888499696767382	0.2661341998926521	0.10803341854529772	0.457893068039	0.442066030479	0.16324873368891166	0.285210976055	0.353980600374	0.08585859292663629	0.16534444285237931	0.2899564027071012	0.26524004360002473	0.17581540361734	0.3399752807464823	0.130473547523	0.228527676747
segway_nar_GM12878	Low4	0.4826863960897422	1.1456723804178897	0.6510533555738571	0.486781659274	0.356730353826	0.8414456775928624	0.510884091366	0.299014769501	1.1686855027806868	1.241072809081941	1.2710739483655578	1.2204307582421823	0.6497193285742858	1.042792167828802	0.212160240765	0.328343387029
